The [entries] sheet shows the entries for words with IDs ending in "01" (201, 4701, 53401, etc) 
from the collocates table that is used to create the frequency listings that are based on the 
Corpus of Contemporary American English (COCA).

The complete list is available for purchase. See:

http://www.wordfrequency.info [Purchase]

There are minimum values in terms of collocate frequency and Mutual Information (MI) score
for inclusion in the list.

Mutual Information:
ID 1-5 : MI > -3.5
ID 6-29 : MI > -1
ID: 30-99 : ID > 1
ID: 100-30,000 : ID > 2
ID: 30,000-60,000 : ID > 3

Collocate frequency:
ID 1-40,000 : freq >= 2
ID 40,000-60,000 : freq >= 1

---------------------------------------------

The column [% coll < node] refers to the percentage of the tokens for
this collocate and node word where the collocate precedes the node word.

The node and collocate part of speech (PoS) tags can be found at http://ucrel.lancs.ac.uk/claws7tags.html.

For more information:

http://www.wordfrequency.info: Word frequent lists
http://www.americancorpus.org: Corpus of Contemporary American English (COCA)
http://davies-linguistics.byu.edu/ : Mark Davies



ID	lemma	lemPoS	coll	collPoS	MI	freq	[% coll < node]
24001	refreshingly	r	remain	v	3.47	5	-
24001	refreshingly	r	light	j	5.1	5	-
24001	refreshingly	r	open	j	3.93	5	-
24001	refreshingly	r	real	j	2.7	4	-
24001	refreshingly	r	whose	d	3.42	4	-
24001	refreshingly	r	offer	v	2.51	3	-
24001	refreshingly	r	art	n	2.33	3	-
24001	refreshingly	r	accessible	j	6.67	3	-
24001	refreshingly	r	unpretentious	j	10.41	3	-
24001	refreshingly	r	contrast	n	4.8	3	-
24001	refreshingly	r	appear	v	2.57	3	-
24001	refreshingly	r	straightforward	j	7.52	3	-
24001	refreshingly	r	both	r	2.51	3	-
24001	refreshingly	r	practical	j	5.3	3	-
24001	refreshingly	r	far	r	2.03	3	-
24001	refreshingly	r	perspective	n	4.42	3	-
24001	refreshingly	r	breeze	n	6.59	3	-
24001	refreshingly	r	yet	r	2.15	3	-
24001	refreshingly	r	authentic	j	6.98	3	-
24001	refreshingly	r	modest	j	5.36	2	-
24001	refreshingly	r	ideology	n	5.55	2	-
24001	refreshingly	r	dialogue	n	5.11	2	-
24001	refreshingly	r	perhaps	r	2.2	2	-
24001	refreshingly	r	attitude	n	3.48	2	-
24001	refreshingly	r	admit	v	3.52	2	-
24001	refreshingly	r	engaging	j	8.16	2	-
24001	refreshingly	r	frank	j	7.61	2	-
24001	refreshingly	r	produce	v	2.43	2	-
24001	refreshingly	r	stuff	n	3.35	2	-
24001	refreshingly	r	design	v	3.13	2	-
24001	refreshingly	r	odd	j	5.12	2	-
24001	refreshingly	r	independent	j	3.68	2	-
24001	refreshingly	r	novel	j	6.52	2	-
24001	refreshingly	r	his	p	4.4	2	-
24001	refreshingly	r	answering	j	7.57	2	-
24001	refreshingly	r	funny	j	4.34	2	-
24001	refreshingly	r	blunt	j	7.27	2	-
24001	refreshingly	r	critic	n	3.8	2	-
24001	refreshingly	r	heart	n	2.27	2	-
24001	refreshingly	r	contemporary	j	4.4	2	-
24001	refreshingly	r	approach	n	2.91	2	-
24001	refreshingly	r	enjoy	v	3.21	2	-
24001	refreshingly	r	reveal	v	3.25	2	-
24001	refreshingly	r	sweet	j	4.12	2	-
24001	refreshingly	r	recipe	n	4.91	2	-
24001	refreshingly	r	craft	n	5.12	2	-
24001	refreshingly	r	design	n	3.05	2	-
24001	refreshingly	r	clever	j	6.4	2	-
24001	refreshingly	r	serve	v	2.03	2	-
24001	refreshingly	r	top	j	3.3	2	-
24001	refreshingly	r	dress	n	4.28	2	-
24001	refreshingly	r	text	n	3.42	2	-
24001	refreshingly	r	ground	v	6.89	2	-
24101	neolithic	j	the	a	3.4	200	-
24101	neolithic	j	and	c	3.03	75	-
24101	neolithic	j	from	i	4.64	35	-
24101	neolithic	j	site	n	8.65	26	-
24101	neolithic	j	have	v	2.38	22	-
24101	neolithic	j	time	n	5.36	22	-
24101	neolithic	j	period	n	8.46	20	-
24101	neolithic	j	people	n	5.07	20	-
24101	neolithic	j	age	n	7.08	12	-
24101	neolithic	j	early	j	7	12	-
24101	neolithic	j	that	c	2.02	12	-
24101	neolithic	j	find	v	5.04	11	-
24101	neolithic	j	culture	n	7.56	11	-
24101	neolithic	j	with	i	2.26	11	-
24101	neolithic	j	during	i	5.92	10	-
24101	neolithic	j	paleolithic	j	15.54	10	-
24101	neolithic	j	which	d	3.92	9	-
24101	neolithic	j	since	c	6.21	9	-
24101	neolithic	j	late	j	6.92	9	-
24101	neolithic	j	date	v	9.49	8	-
24101	neolithic	j	settlement	n	9.13	8	-
24101	neolithic	j	but	c	2.21	7	-
24101	neolithic	j	year	n	4.7	7	-
24101	neolithic	j	burial	n	11.23	7	-
24101	neolithic	j	this	d	2.11	7	-
24101	neolithic	j	that	d	2.26	7	-
24101	neolithic	j	farmer	n	8.44	7	-
24101	neolithic	j	these	d	3.75	6	-
24101	neolithic	j	into	i	3.39	6	-
24101	neolithic	j	other	j	3.66	6	-
24101	neolithic	j	one	m	3.18	6	-
24101	neolithic	j	life	n	4.39	6	-
24101	neolithic	j	old	j	4.89	6	-
24101	neolithic	j	era	n	8.37	6	-
24101	neolithic	j	agriculture	n	9.43	6	-
24101	neolithic	j	who	p	2.78	6	-
24101	neolithic	j	large	j	5.31	6	-
24101	neolithic	j	ago	r	5.8	6	-
24101	neolithic	j	stone	n	7.35	5	-
24101	neolithic	j	our	a	3.48	5	-
24101	neolithic	j	when	r	4.45	5	-
24101	neolithic	j	village	n	7.43	5	-
24101	neolithic	j	bone	n	7.78	5	-
24101	neolithic	j	important	j	5.33	5	-
24101	neolithic	j	world	n	4.25	5	-
24101	neolithic	j	monument	n	9.78	5	-
24101	neolithic	j	rock	n	6.93	5	-
24101	neolithic	j	bronze	n	10.16	5	-
24101	neolithic	j	central	j	6.77	5	-
24101	neolithic	j	only	r	3.61	4	-
24101	neolithic	j	early	r	5.94	4	-
24101	neolithic	j	art	n	5.27	4	-
24101	neolithic	j	back	n	5.23	4	-
24101	neolithic	j	painting	n	6.88	4	-
24101	neolithic	j	make	v	2.45	4	-
24101	neolithic	j	excavate	v	11.61	4	-
24101	neolithic	j	long	r	5.04	4	-
24101	neolithic	j	cave	n	9.05	4	-
24101	neolithic	j	excavation	n	11.22	4	-
24101	neolithic	j	begin	v	4.4	4	-
24101	neolithic	j	there	e	2.14	3	-
24101	neolithic	j	ancestor	n	9.07	3	-
24101	neolithic	j	stack	n	9.23	3	-
24101	neolithic	j	between	i	3.72	3	-
24101	neolithic	j	tool	n	6.87	3	-
24101	neolithic	j	animal	n	6.03	3	-
24101	neolithic	j	among	i	4.66	3	-
24101	neolithic	j	villager	n	9.96	3	-
24101	neolithic	j	ever	r	4.69	3	-
24101	neolithic	j	than	c	2.59	3	-
24101	neolithic	j	also	r	2.9	3	-
24101	neolithic	j	origin	n	7.99	3	-
24101	neolithic	j	such	i	4.88	3	-
24101	neolithic	j	along	i	5.36	3	-
24101	neolithic	j	back	r	3.27	3	-
24101	neolithic	j	palaeolithic	j	17.03	3	-
24101	neolithic	j	farming	n	9.53	3	-
24101	neolithic	j	date	n	6.86	3	-
24101	neolithic	j	more	r	2.76	3	-
24101	neolithic	j	many	d	3.17	3	-
24101	neolithic	j	reach	v	5.25	3	-
24101	neolithic	j	most	r	3.81	3	-
24101	neolithic	j	man	n	3.09	3	-
24101	neolithic	j	study	v	6.29	3	-
24101	neolithic	j	island	n	6.28	3	-
24101	neolithic	j	any	d	3.32	3	-
24101	neolithic	j	when	c	2.37	3	-
24101	neolithic	j	pottery	n	10.24	3	-
24101	neolithic	j	tomb	n	9.95	3	-
24101	neolithic	j	see	v	2.32	3	-
24101	neolithic	j	mesolithic	j	17.61	3	-
24101	neolithic	j	evidence	n	5.73	3	-
24101	neolithic	j	middle	j	6.43	3	-
24101	neolithic	j	build	v	5.17	3	-
24101	neolithic	j	why	r	3.9	3	-
24101	neolithic	j	use	v	2.61	2	-
24101	neolithic	j	history	n	4.33	2	-
24101	neolithic	j	mean	v	3.28	2	-
24101	neolithic	j	especially	r	4.93	2	-
24101	neolithic	j	horse	n	6.22	2	-
24101	neolithic	j	cultural	j	5.68	2	-
24101	neolithic	j	after	i	2.91	2	-
24101	neolithic	j	over	i	2.96	2	-
24101	neolithic	j	upper	j	6.99	2	-
24101	neolithic	j	believe	v	3.71	2	-
24101	neolithic	j	gardener	n	9.19	2	-
24101	neolithic	j	never	r	3.16	2	-
24101	neolithic	j	material	n	5.19	2	-
24101	neolithic	j	around	i	4.03	2	-
24101	neolithic	j	love	n	5.11	2	-
24101	neolithic	j	practice	n	4.99	2	-
24101	neolithic	j	anything	r	9.09	2	-
24101	neolithic	j	possible	j	4.76	2	-
24101	neolithic	j	far	j	5.86	2	-
24101	neolithic	j	occupy	v	7.62	2	-
24101	neolithic	j	daily	j	6.54	2	-
24101	neolithic	j	community	n	4.15	2	-
24101	neolithic	j	want	v	2.19	2	-
24101	neolithic	j	day	n	2.95	2	-
24101	neolithic	j	claim	n	6.32	2	-
24101	neolithic	j	number	n	3.64	2	-
24101	neolithic	j	third	m	5.12	2	-
24101	neolithic	j	several	d	4.22	2	-
24101	neolithic	j	reveal	v	5.77	2	-
24101	neolithic	j	turn	v	3.41	2	-
24101	neolithic	j	archaeologist	n	9.28	2	-
24101	neolithic	j	food	n	4.45	2	-
24101	neolithic	j	may	v	2.82	2	-
24101	neolithic	j	hunter	n	7.2	2	-
24101	neolithic	j	erect	v	9.48	2	-
24101	neolithic	j	symbol	n	7.29	2	-
24101	neolithic	j	area	n	3.8	2	-
24101	neolithic	j	prehistoric	j	10.67	2	-
24101	neolithic	j	version	n	6.08	2	-
24101	neolithic	j	yield	v	7.5	2	-
24101	neolithic	j	past	n	5.87	2	-
24101	neolithic	j	cease	v	8.66	2	-
24101	neolithic	j	base	v	4.93	2	-
24101	neolithic	j	achievement	n	6.96	2	-
24101	neolithic	j	across	i	4.49	2	-
24101	neolithic	j	continue	v	4.22	2	-
24101	neolithic	j	society	n	4.81	2	-
24101	neolithic	j	iron	n	7.27	2	-
24101	neolithic	j	hut	n	9.01	2	-
24101	neolithic	j	fire	n	5.29	2	-
24101	neolithic	j	understand	v	4.27	2	-
24101	neolithic	j	five	m	4.21	2	-
24101	neolithic	j	small	j	3.65	2	-
24101	neolithic	j	compare	v	5.6	2	-
24101	neolithic	j	today	r	3.65	2	-
24101	neolithic	j	flute	n	10.27	2	-
24101	neolithic	j	while	c	3.32	2	-
24101	neolithic	j	vision	n	6.18	2	-
24101	neolithic	j	habitation	n	12.24	2	-
24101	neolithic	j	differ	v	7.68	2	-
24101	neolithic	j	significance	n	7.64	2	-
24101	neolithic	j	worker	n	5.05	2	-
24101	neolithic	j	research	n	4.37	2	-
24101	neolithic	j	classical	j	8.07	2	-
24101	neolithic	j	object	n	6.03	2	-
24101	neolithic	j	grave	j	9.42	2	-
24101	neolithic	j	produce	v	4.95	2	-
24101	neolithic	j	amalgamated	j	14.86	2	-
24101	neolithic	j	spiritual	j	7.1	2	-
24101	neolithic	j	skeleton	n	9.45	2	-
24101	neolithic	j	how	r	2.13	2	-
24101	neolithic	j	ancient	j	6.88	2	-
24101	neolithic	j	new	j	2.41	2	-
24101	neolithic	j	but	r	7.69	2	-
24101	neolithic	j	prior	i	7.63	2	-
24101	neolithic	j	first	m	2.33	2	-
24101	neolithic	j	hunting	n	7.58	2	-
24101	neolithic	j	under	i	3.81	2	-
24101	neolithic	j	goddess	n	9.77	2	-
24101	neolithic	j	imagery	n	8.88	2	-
24101	neolithic	j	pot	n	7.22	2	-
24101	neolithic	j	continuity	n	9.39	2	-
24101	neolithic	j	town	n	4.86	2	-
24201	paddler	n	the	a	2.1	139	-
24201	paddler	n	for	i	2.78	33	-
24201	paddler	n	who	p	3.74	20	-
24201	paddler	n	with	i	2.28	19	-
24201	paddler	n	water	n	5.94	15	-
24201	paddler	n	can	v	2.54	14	-
24201	paddler	n	canoe	n	11.6	11	-
24201	paddler	n	many	d	3.98	9	-
24201	paddler	n	whitewater	n	11.61	7	-
24201	paddler	n	into	i	2.84	7	-
24201	paddler	n	another	d	4.3	7	-
24201	paddler	n	may	v	3.85	7	-
24201	paddler	n	kayak	n	11.72	7	-
24201	paddler	n	slalom	n	12.23	6	-
24201	paddler	n	group	n	4.14	6	-
24201	paddler	n	experienced	j	9.39	6	-
24201	paddler	n	want	v	3	6	-
24201	paddler	n	intermediate	j	10.38	6	-
24201	paddler	n	more	r	2.72	5	-
24201	paddler	n	boat	n	6.73	5	-
24201	paddler	n	other	j	2.63	5	-
24201	paddler	n	novice	n	10.41	5	-
24201	paddler	n	young	j	4.42	5	-
24201	paddler	n	hiker	n	10.95	5	-
24201	paddler	n	help	v	4.01	5	-
24201	paddler	n	than	c	2.55	5	-
24201	paddler	n	river	n	5.96	5	-
24201	paddler	n	guide	n	7.03	4	-
24201	paddler	n	six	m	4.91	4	-
24201	paddler	n	four	m	4.17	4	-
24201	paddler	n	take	v	2.03	4	-
24201	paddler	n	come	v	2.12	4	-
24201	paddler	n	kayaker	n	15.04	4	-
24201	paddler	n	only	r	2.84	4	-
24201	paddler	n	where	r	3.82	4	-
24201	paddler	n	each	d	3.79	4	-
24201	paddler	n	like	i	2.27	4	-
24201	paddler	n	small	j	3.88	4	-
24201	paddler	n	two	m	2.41	4	-
24201	paddler	n	because	c	2.63	4	-
24201	paddler	n	expert	n	5.94	4	-
24201	paddler	n	put	v	3.52	4	-
24201	paddler	n	skill	n	5.35	3	-
24201	paddler	n	ocean	n	6.73	3	-
24201	paddler	n	advanced	j	7.45	3	-
24201	paddler	n	meet	v	3.97	3	-
24201	paddler	n	few	d	3.38	3	-
24201	paddler	n	every	a	3.27	3	-
24201	paddler	n	local	j	4.45	3	-
24201	paddler	n	three	m	2.93	3	-
24201	paddler	n	seasoned	j	9.84	3	-
24201	paddler	n	place	n	3.35	3	-
24201	paddler	n	wilderness	n	7.98	3	-
24201	paddler	n	veteran	j	8.57	3	-
24201	paddler	n	park	n	4.76	3	-
24201	paddler	n	between	i	2.95	3	-
24201	paddler	n	offer	v	4.26	3	-
24201	paddler	n	plus	i	6.75	3	-
24201	paddler	n	real	j	4.04	3	-
24201	paddler	n	keep	v	3.15	3	-
24201	paddler	n	great	j	3.2	3	-
24201	paddler	n	best	j	4.04	3	-
24201	paddler	n	beach	n	5.93	3	-
24201	paddler	n	private	j	5.03	3	-
24201	paddler	n	most	r	3.04	3	-
24201	paddler	n	allow	v	4.15	3	-
24201	paddler	n	well	r	2.31	3	-
24201	paddler	n	white	j	4.02	3	-
24201	paddler	n	any	d	2.55	3	-
24201	paddler	n	south	n	4.49	3	-
24201	paddler	n	challenge	n	5.11	2	-
24201	paddler	n	environment	n	4.82	2	-
24201	paddler	n	key	n	5.68	2	-
24201	paddler	n	move	v	2.93	2	-
24201	paddler	n	spot	v	6.96	2	-
24201	paddler	n	popular	j	4.98	2	-
24201	paddler	n	lone	j	8.32	2	-
24201	paddler	n	pelvic	j	10.77	2	-
24201	paddler	n	overview	n	8.86	2	-
24201	paddler	n	suit	v	7.17	2	-
24201	paddler	n	avid	j	9.46	2	-
24201	paddler	n	over	i	2.18	2	-
24201	paddler	n	stern	j	9.47	2	-
24201	paddler	n	class	n	3.89	2	-
24201	paddler	n	level	n	3.48	2	-
24201	paddler	n	less	d	4.45	2	-
24201	paddler	n	hear	v	2.81	2	-
24201	paddler	n	always	r	2.94	2	-
24201	paddler	n	international	j	4.05	2	-
24201	paddler	n	useful	j	6.21	2	-
24201	paddler	n	explore	v	5.87	2	-
24201	paddler	n	hand	n	2.61	2	-
24201	paddler	n	drop	v	4.61	2	-
24201	paddler	n	together	r	3.52	2	-
24201	paddler	n	dig	v	6.68	2	-
24201	paddler	n	several	d	3.45	2	-
24201	paddler	n	appear	v	3.74	2	-
24201	paddler	n	better	j	4.03	2	-
24201	paddler	n	bow	n	7.57	2	-
24201	paddler	n	believe	v	2.93	2	-
24201	paddler	n	hot	j	4.65	2	-
24201	paddler	n	paddle	v	9.57	2	-
24201	paddler	n	set	v	3.46	2	-
24201	paddler	n	return	v	4.06	2	-
24201	paddler	n	stay	v	3.82	2	-
24201	paddler	n	across	i	3.71	2	-
24201	paddler	n	team	n	3.37	2	-
24201	paddler	n	until	c	3.29	2	-
24201	paddler	n	rower	n	12.18	2	-
24201	paddler	n	hired	j	9.53	2	-
24201	paddler	n	mile	n	6.96	2	-
24201	paddler	n	destination	n	7.63	2	-
24201	paddler	n	site	n	4.18	2	-
24201	paddler	n	special	j	4.16	2	-
24201	paddler	n	venture	v	8.26	2	-
24201	paddler	n	usually	r	4.66	2	-
24201	paddler	n	plan	v	4.61	2	-
24201	paddler	n	work	v	2.1	2	-
24201	paddler	n	hard-core	j	10.33	2	-
24201	paddler	n	leave	v	2.51	2	-
24201	paddler	n	gather	v	5.63	2	-
24201	paddler	n	dream	n	5.1	2	-
24201	paddler	n	along	r	5.39	2	-
24201	paddler	n	marathon	n	8.72	2	-
24201	paddler	n	day	n	2.17	2	-
24201	paddler	n	unlike	j	7.39	2	-
24201	paddler	n	area	n	3.02	2	-
24201	paddler	n	love	v	3.75	2	-
24201	paddler	n	foot	n	5.6	2	-
24201	paddler	n	strong	j	4.03	2	-
24201	paddler	n	undulator	n	17.08	2	-
24201	paddler	n	anyone	p	4.57	2	-
24201	paddler	n	sight	n	5.91	2	-
24201	paddler	n	occasional	j	7.39	2	-
24201	paddler	n	catch	v	4.34	2	-
24201	paddler	n	work	n	2.85	2	-
24201	paddler	n	most	d	2.77	2	-
24201	paddler	n	sit	v	3.22	2	-
24201	paddler	n	both	r	3.68	2	-
24201	paddler	n	access	n	5.26	2	-
24201	paddler	n	long	j	3.2	2	-
24201	paddler	n	year	n	2.12	2	-
24201	paddler	n	spend	v	3.58	2	-
24201	paddler	n	too	r	2.29	2	-
24201	paddler	n	travel	v	5.25	2	-
24201	paddler	n	fall	n	5.14	2	-
24201	paddler	n	wet	j	6.63	2	-
24201	paddler	n	discover	v	5.06	2	-
24201	paddler	n	use	n	3.83	2	-
24201	paddler	n	top	j	5.05	2	-
24201	paddler	n	pay	v	3.35	2	-
24201	paddler	n	wear	v	4.15	2	-
24201	paddler	n	world	n	2.15	2	-
24201	paddler	n	resource	n	4.67	2	-
24201	paddler	n	american	j	2.64	2	-
24201	paddler	n	sea	n	5.1	2	-
24201	paddler	n	instance	r	5.76	2	-
24201	paddler	n	inexperienced	j	10.07	2	-
24201	paddler	n	craft	n	6.87	2	-
24201	paddler	n	caudal	j	14.55	2	-
24201	paddler	n	mountain	n	4.9	2	-
24201	paddler	n	for	r	3.44	2	-
24201	paddler	n	however	r	3.2	2	-
24301	cupola	n	its	a	3.09	18	-
24301	cupola	n	window	n	5.38	11	-
24301	cupola	n	roof	n	7.14	9	-
24301	cupola	n	glass	n	5.33	8	-
24301	cupola	n	top	n	5.17	8	-
24301	cupola	n	view	n	4.45	7	-
24301	cupola	n	small	j	3.28	7	-
24301	cupola	n	building	n	4.51	7	-
24301	cupola	n	facade	n	9.54	7	-
24301	cupola	n	house	n	2.9	7	-
24301	cupola	n	column	n	6.26	5	-
24301	cupola	n	light	n	3.88	5	-
24301	cupola	n	above	r	5.73	5	-
24301	cupola	n	barn	n	7.58	5	-
24301	cupola	n	dome	n	8.04	5	-
24301	cupola	n	top	v	7.01	4	-
24301	cupola	n	command	n	6.18	4	-
24301	cupola	n	tower	n	6.17	4	-
24301	cupola	n	above	i	4.54	4	-
24301	cupola	n	sit	v	2.81	4	-
24301	cupola	n	copper	n	7.7	4	-
24301	cupola	n	weathervane	n	14.09	4	-
24301	cupola	n	bell	n	5.61	4	-
24301	cupola	n	reliquary	n	11.69	4	-
24301	cupola	n	white	j	3.03	4	-
24301	cupola	n	sea	n	4.69	4	-
24301	cupola	n	stand	v	2.88	4	-
24301	cupola	n	high	j	2.01	4	-
24301	cupola	n	turret	n	10.21	4	-
24301	cupola	n	bronze	n	7.65	4	-
24301	cupola	n	vast	j	5.43	3	-
24301	cupola	n	head	n	2.29	3	-
24301	cupola	n	stone	n	4.43	3	-
24301	cupola	n	main	j	4.13	3	-
24301	cupola	n	spire	n	9.77	3	-
24301	cupola	n	widow	n	7.18	3	-
24301	cupola	n	shape	v	5.8	3	-
24301	cupola	n	rise	v	3.85	3	-
24301	cupola	n	open	v	2.8	3	-
24301	cupola	n	large	j	2.13	3	-
24301	cupola	n	weather	n	5.1	3	-
24301	cupola	n	atop	i	7.12	3	-
24301	cupola	n	gable	n	9.53	3	-
24301	cupola	n	center	n	2.57	3	-
24301	cupola	n	build	v	2.99	3	-
24301	cupola	n	vane	n	10.97	3	-
24301	cupola	n	house	v	5.98	3	-
24301	cupola	n	mansion	n	7.21	3	-
24301	cupola	n	original	j	4.47	3	-
24301	cupola	n	beneath	i	5.36	3	-
24301	cupola	n	striped	j	8.45	3	-
24301	cupola	n	support	v	2.75	2	-
24301	cupola	n	baptistery	n	13.04	2	-
24301	cupola	n	empty	j	4.48	2	-
24301	cupola	n	roll	n	5.31	2	-
24301	cupola	n	reveal	v	3.59	2	-
24301	cupola	n	drop	v	3.2	2	-
24301	cupola	n	sun	n	3.43	2	-
24301	cupola	n	alone	r	3.88	2	-
24301	cupola	n	off	i	2.32	2	-
24301	cupola	n	synagogue	n	7.91	2	-
24301	cupola	n	ventilator	n	9.72	2	-
24301	cupola	n	surmount	v	9.86	2	-
24301	cupola	n	rooster	n	8.66	2	-
24301	cupola	n	tower	v	8.83	2	-
24301	cupola	n	green	j	3.59	2	-
24301	cupola	n	foot	n	4.19	2	-
24301	cupola	n	serve	v	2.37	2	-
24301	cupola	n	five	m	2.03	2	-
24301	cupola	n	visitor	n	4.58	2	-
24301	cupola	n	drum	n	6.3	2	-
24301	cupola	n	symbol	n	5.11	2	-
24301	cupola	n	onion-shaped	j	15.26	2	-
24301	cupola	n	stained	j	8.35	2	-
24301	cupola	n	row	n	4.72	2	-
24301	cupola	n	detail	n	3.74	2	-
24301	cupola	n	red	j	2.97	2	-
24301	cupola	n	temperature	n	4.46	2	-
24301	cupola	n	lantern	n	7.93	2	-
24301	cupola	n	ring	v	5.15	2	-
24301	cupola	n	crown	v	8.52	2	-
24301	cupola	n	grand	j	4.4	2	-
24301	cupola	n	veranda	n	9.2	2	-
24301	cupola	n	climb	v	4.41	2	-
24301	cupola	n	prominent	j	5.56	2	-
24301	cupola	n	hard	j	2.78	2	-
24301	cupola	n	form	v	3.51	2	-
24301	cupola	n	page	n	3.18	2	-
24301	cupola	n	twin	n	5.21	2	-
24301	cupola	n	grass	n	4.82	2	-
24301	cupola	n	onion	n	5.27	2	-
24301	cupola	n	pollux	v	13.07	2	-
24301	cupola	n	lutheran	j	8.01	2	-
24301	cupola	n	wind	n	3.83	2	-
24301	cupola	n	top	i	5.52	2	-
24301	cupola	n	ground	n	2.78	2	-
24301	cupola	n	feature	v	4.59	2	-
24301	cupola	n	shoot	v	3.28	2	-
24301	cupola	n	particularly	r	3.34	2	-
24301	cupola	n	lamp	n	6.15	2	-
24301	cupola	n	atrium	n	9.52	2	-
24301	cupola	n	golden	j	4.71	2	-
24301	cupola	n	ogival	j	17.26	2	-
24301	cupola	n	wall	n	2.63	2	-
24301	cupola	n	protect	v	3.34	2	-
24301	cupola	n	design	v	3.47	2	-
24301	cupola	n	reflect	v	3.65	2	-
24401	obsidian	n	eye	n	5.07	24	-
24401	obsidian	n	black	j	5.07	22	-
24401	obsidian	n	blade	n	8.83	20	-
24401	obsidian	n	like	i	2.71	16	-
24401	obsidian	n	tool	n	6.27	10	-
24401	obsidian	n	stone	n	5.86	9	-
24401	obsidian	n	glass	n	5.18	8	-
24401	obsidian	n	rock	n	5.08	7	-
24401	obsidian	n	find	v	2.05	7	-
24401	obsidian	n	flint	n	9.96	7	-
24401	obsidian	n	arrowhead	n	11.36	6	-
24401	obsidian	n	flake	n	9.19	6	-
24401	obsidian	n	polished	j	9.16	6	-
24401	obsidian	n	volcanic	j	9.41	6	-
24401	obsidian	n	piece	n	4.07	5	-
24401	obsidian	n	knife	n	6.21	5	-
24401	obsidian	n	quantity	n	7.38	5	-
24401	obsidian	n	black	n	5.57	5	-
24401	obsidian	n	jade	n	10.19	5	-
24401	obsidian	n	sharp	j	5.91	4	-
24401	obsidian	n	quartz	n	10.59	4	-
24401	obsidian	n	ochre	n	11.22	4	-
24401	obsidian	n	turn	v	2.08	4	-
24401	obsidian	n	source	n	3.77	4	-
24401	obsidian	n	chip	n	5.82	4	-
24401	obsidian	n	basket	n	6.66	4	-
24401	obsidian	n	glassy	j	10.45	4	-
24401	obsidian	n	large	j	2.39	4	-
24401	obsidian	n	area	n	2.05	3	-
24401	obsidian	n	surface	n	4.12	3	-
24401	obsidian	n	shell	n	5.73	3	-
24401	obsidian	n	glisten	v	8.91	3	-
24401	obsidian	n	base	n	4.05	3	-
24401	obsidian	n	spear	n	7.52	3	-
24401	obsidian	n	glint	v	9.73	3	-
24401	obsidian	n	flaked	j	12.55	3	-
24401	obsidian	n	include	v	2.37	3	-
24401	obsidian	n	cold	j	3.97	3	-
24401	obsidian	n	color	n	2.86	3	-
24401	obsidian	n	room	n	2.01	3	-
24401	obsidian	n	wall	n	3.06	3	-
24401	obsidian	n	narrow	j	5.28	3	-
24401	obsidian	n	wear	v	3.18	3	-
24401	obsidian	n	basalt	v	14.52	3	-
24401	obsidian	n	bit	n	4.06	3	-
24401	obsidian	n	gaze	n	6.28	3	-
24401	obsidian	n	red	j	3.41	3	-
24401	obsidian	n	stand	v	2.31	3	-
24401	obsidian	n	face	n	2.47	3	-
24401	obsidian	n	light	n	2.99	3	-
24401	obsidian	n	well	i	2.91	2	-
24401	obsidian	n	net	j	5.7	2	-
24401	obsidian	n	pier	n	6.96	2	-
24401	obsidian	n	arrow	n	6.47	2	-
24401	obsidian	n	across	i	2.15	2	-
24401	obsidian	n	floor	n	2.9	2	-
24401	obsidian	n	shine	v	5.7	2	-
24401	obsidian	n	smooth	j	5.06	2	-
24401	obsidian	n	compose	v	5.68	2	-
24401	obsidian	n	cacao	n	10.54	2	-
24401	obsidian	n	flake	v	9.82	2	-
24401	obsidian	n	bottom	n	4.23	2	-
24401	obsidian	n	scalpel	n	9.32	2	-
24401	obsidian	n	certainly	r	2.94	2	-
24401	obsidian	n	cut	v	2.26	2	-
24401	obsidian	n	sheen	n	8.41	2	-
24401	obsidian	n	tip	n	4.64	2	-
24401	obsidian	n	huge	j	3.45	2	-
24401	obsidian	n	bow	n	6.01	2	-
24401	obsidian	n	caucasian	j	8.51	2	-
24401	obsidian	n	surgeon	n	5.73	2	-
24401	obsidian	n	off	i	2.16	2	-
24401	obsidian	n	cache	n	7.53	2	-
24401	obsidian	n	mat	n	6.83	2	-
24401	obsidian	n	pick	v	2.61	2	-
24401	obsidian	n	human	j	2.18	2	-
24401	obsidian	n	iii	m	5.48	2	-
24401	obsidian	n	disc	n	6.4	2	-
24401	obsidian	n	narrow	v	6.73	2	-
24401	obsidian	n	carve	v	5.98	2	-
24401	obsidian	n	highly	r	3.95	2	-
24401	obsidian	n	pottery	n	7.32	2	-
24401	obsidian	n	axis	n	6.75	2	-
24401	obsidian	n	sky	n	3.71	2	-
24401	obsidian	n	value	v	6.04	2	-
24401	obsidian	n	fix	v	4.6	2	-
24401	obsidian	n	dining	n	5.43	2	-
24401	obsidian	n	tobacco	n	5.39	2	-
24401	obsidian	n	cliff	n	5.91	2	-
24401	obsidian	n	face	v	2.74	2	-
24401	obsidian	n	maze	n	7.47	2	-
24401	obsidian	n	toward	i	2.14	2	-
24401	obsidian	n	amber	n	7.88	2	-
24401	obsidian	n	waterway	n	8.19	2	-
24401	obsidian	n	bone	n	4.13	2	-
24401	obsidian	n	charcoal	n	7.51	2	-
24401	obsidian	n	central	j	3.12	2	-
24401	obsidian	n	greenstone	n	13.14	2	-
